"stateroute","env","climateTrend","trendPval"
27322,"tmax",0.0361890720856488,0.284192559164643
27325,"tmax",0.0331732221537477,0.334090862437652
27332,"tmax",0.0631256661048291,0.0755775796231179
27333,"tmax",0.0439642882847293,0.194699331005505
27334,"tmax",0.0541086939111869,0.102483775706504
27335,"tmax",0.0506590660913271,0.0695281494119495
27336,"tmax",0.0591257552717833,0.0533796836397216
58016,"tmax",0.0275062610658264,0.269092051569552
63916,"tmax",0.0239575976286172,0.350054211687645
64120,"tmax",0.0215862521462646,0.566870031024669
61206,"tmax",0.037514442429583,0.170004224756424
46124,"tmax",0.0201583688153864,0.312129086333247
47115,"tmax",0.0236700367956656,0.358723659282283
49134,"tmax",0.0466180875503569,0.157526856265065
49912,"tmax",-0.00748850216762136,0.836158672731502
49913,"tmax",0.0230034708772957,0.512847302995183
49914,"tmax",0.0144413092922072,0.692622380735612
49915,"tmax",0.034651370649222,0.342869974788053
51031,"tmax",0.0389398745267833,0.126336599522655
51032,"tmax",0.015976342890812,0.465259827913629
51033,"tmax",0.05302412355048,0.0439773568292955
51034,"tmax",-0.00389589714637212,0.871372071758407
51035,"tmax",0.0306570781805572,0.166528278663511
51037,"tmax",0.0258351957770216,0.303470220898109
51038,"tmax",0.0399612173055988,0.114417278063333
51040,"tmax",0.00238111502350783,0.924718248254938
51041,"tmax",0.0151353613854512,0.539467239227445
51042,"tmax",0.0342073047874314,0.236346074663948
51043,"tmax",0.0211533122238107,0.365518085599424
51901,"tmax",0.0254924118041984,0.288832444859186
52064,"tmax",0.0258136741727851,0.352967324158481
52112,"tmax",0.0633466147551656,0.000332037897641189
52133,"tmax",0.0394240667128695,0.151189340689872
53955,"tmax",0.0594771027931792,0.101144694010853
54103,"tmax",0.0469206295813704,0.158377035982144
54124,"tmax",0.0441939086522797,0.215106932636092
54130,"tmax",0.0152038281129809,0.735230497667738
55143,"tmax",0.015551500713433,0.727041395454675
59114,"tmax",0.0345787269592287,0.208175582992005
60116,"tmax",-0.0158947481893654,0.578706471055309
60263,"tmax",0.00121760032849322,0.969661150085463
61146,"tmax",0.0404550422824489,0.0305873096147868
61182,"tmax",0.0501477875940477,0.062235345342759
63329,"tmax",0.0338023759723861,0.0363803237347717
63913,"tmax",0.0358987785812136,0.11486157030925
63914,"tmax",0.0300025604728962,0.180103198932734
63915,"tmax",0.0329909327980532,0.15195294007955
66161,"tmax",0.0413986134687591,0.14439069347408
66952,"tmax",0.0245419404702945,0.37984937915381
67003,"tmax",0.00909117817022922,0.801105946048736
17422,"tmax",0.0183293368510716,0.626518885235779
25908,"tmax",0.0229838693787207,0.219307074042593
25909,"tmax",0.0172634514450753,0.388736896034973
42119,"tmax",0.0192907930423063,0.490189694539682
42124,"tmax",0.0278492347195606,0.276541048410233
44146,"tmax",0.0012602920409953,0.962204369643883
44159,"tmax",0.0121188103807577,0.63701612768284
53131,"tmax",0.0350351294996509,0.337886564635868
83902,"tmax",-0.00835851148352237,0.783465332959092
92204,"tmax",0.0596803680224293,0.1566755951115
7045,"tmax",0.0319594647334165,0.359823252854427
17423,"tmax",0.0228679978079497,0.379801202968123
17904,"tmax",0.01585584089587,0.656953742022869
27329,"tmax",0.0246335798214651,0.438225477373709
39112,"tmax",0.0236714527930723,0.375665232581583
39118,"tmax",0.0130825860159748,0.615663135925742
39119,"tmax",-0.00386489454497803,0.888080476166354
39120,"tmax",0.0123292976770631,0.641742699712411
39124,"tmax",0.0382412695486015,0.161081226675015
39132,"tmax",0.0164597521285426,0.525341022109339
39133,"tmax",0.0137137815426549,0.593994032886777
39134,"tmax",0.0153870221801999,0.560766155437818
39146,"tmax",0.0128716793662236,0.638870110775587
7112,"tmax",0.0236080229003282,0.448032254843526
21107,"tmax",0.0425316316653531,0.12382484372308
34900,"tmax",0.0170955232745238,0.526435927676829
35108,"tmax",0.0606090546030495,0.0695963416567773
35201,"tmax",0.0250158378029248,0.391923084550805
35903,"tmax",0.0181580727545654,0.147591907641339
42207,"tmax",0.0177121380455468,0.299600020688962
42313,"tmax",0.0105162225576543,0.554095914973304
49143,"tmax",0.0458729140559447,0.0517647181907697
51111,"tmax",0.023303057313577,0.380698273470217
67906,"tmax",0.0234026284095561,0.512949441001266
69120,"tmax",0.00605366305815918,0.88200190158521
69159,"tmax",0.00873370059680426,0.83372974406742
69906,"tmax",-0.0131425460333599,0.701785961141221
72137,"tmax",0.0274313045057472,0.355743080678507
72140,"tmax",0.0477078436446669,0.0683138025249301
72177,"tmax",0.044585987197028,0.104498517663547
72907,"tmax",0.0423810939077452,0.10243966035043
72909,"tmax",0.0395108209337511,0.158240336990767
72911,"tmax",0.0446930032779014,0.107898203644493
80117,"tmax",0.0269958155509741,0.412237189306271
80901,"tmax",0.0407244621905673,4.32681873581994e-08
82114,"tmax",0.0298894272941559,0.260884199471055
83135,"tmax",-0.013659510280623,0.705475810343091
83418,"tmax",-0.0277338918457687,0.538761604195038
83439,"tmax",0.0197509541767188,0.643194564460259
85263,"tmax",0.0130436251376391,0.755779675124504
85909,"tmax",0.00681788159231771,0.874210339776412
89182,"tmax",0.0503655241990707,0.0494227240628174
90040,"tmax",0.0278261117649909,0.279582794324981
90904,"tmax",0.0321932387667775,0.0196621224026912
90905,"tmax",0.0286874230353398,0.243567012946808
91146,"tmax",0.0430069359314753,0.210108884197313
92020,"tmax",0.00364401081106347,0.937564996327279
92031,"tmax",0.0514388600871997,0.193597477580732
92148,"tmax",0.0582579005109666,0.221416407666421
72910,"tmax",0.0509925420467677,0.0698821533578076
85257,"tmax",0.00252512881558943,0.950980860286279
6126,"tmax",-0.0166438738142793,0.503619621408816
2162,"tmax",0.0335165996429239,0.279231570476802
14142,"tmax",0.0326078613802923,0.40435054769164
14220,"tmax",-0.0216477408077251,0.459551522735704
14226,"tmax",-0.00551471683306671,0.898812861367051
14320,"tmax",0.0129960654987081,0.502158743973217
14909,"tmax",0.0575139175899434,0.153286473603836
61154,"tmax",0.0484643109730044,0.114697720917778
69209,"tmax",-0.0431982963170759,0.245161571303166
69309,"tmax",-0.0431982963170759,0.245161571303166
92900,"tmax",0.0600364456379145,0.122146414789732
2753,"tmax",0.00966083775055616,0.724827288951894
2751,"tmax",0.0276251537260756,0.363854880995988
2750,"tmax",0.0318761516432485,0.280288818754513
2109,"tmax",0.035714534536913,0.219163343556818
2042,"tmax",0.0098257043940076,0.685388683294253
2005,"tmax",0.00836927156729184,0.772662189640896
2002,"tmax",0.0303197346502173,0.285219411599668
17375,"tmax",0.0462609685619433,0.171263737022855
17362,"tmax",0.00963563953709388,0.801288387135923
17361,"tmax",-0.000838843443454271,0.981176057848751
17358,"tmax",0.0437888507082253,0.326672989092718
7114,"tmax",0.0249372297567066,0.456865649401364
25008,"tmax",0.0291690099199468,0.307228502143788
18016,"tmax",0.0452635288727588,0.096863286743896
18002,"tmax",0.0433246908160692,0.111579687391525
17026,"tmax",0.0256482790207706,0.441996794769834
17022,"tmax",0.0148265213999362,0.634540317025003
14905,"tmax",0.0278341946901984,0.494865681219655
14536,"tmax",0.0331630362388419,0.471970853050746
14152,"tmax",0.0156577277037971,0.68625235618944
14121,"tmax",0.016448844824083,0.697764702357845
14113,"tmax",0.0277572162800516,0.488247128118963
14091,"tmax",-0.0371956260038383,0.189017389631189
14019,"tmax",-0.0514317356555207,0.114012731344492
14002,"tmax",0.0690699764287272,0.115126338857731
6030,"tmax",-0.0436799617473894,0.0519282874879443
6023,"tmax",-0.0318829257304838,0.362879321843984
6022,"tmax",-0.0413420951060776,0.25167702785492
6021,"tmax",0.0020449405963613,0.937274769553209
6019,"tmax",0.00585608865460758,0.836467910449512
6016,"tmax",-0.00990546275407833,0.773034270204868
6005,"tmax",-0.00613554277428514,0.872813542715056
6001,"tmax",0.00822338307698551,0.839862201128361
14429,"tmax",0.017283135280349,0.688245011176957
42057,"tmax",0.0135916869660716,0.540391631146298
42056,"tmax",0.0294741420821095,0.150709613609706
42052,"tmax",0.023868711862808,0.207403646843381
39127,"tmax",0.0347676041559516,0.190651545940136
38313,"tmax",0.0767820104550091,0.048795135216722
38301,"tmax",0.0560088848495799,0.0690344737304401
36118,"tmax",0.0397748536894299,0.16823490476625
35304,"tmax",0.0476892314289088,0.173057965368433
35101,"tmax",0.0248888691017306,0.394022418492394
42040,"tmax",0.0222107943626837,0.492552062324811
42028,"tmax",0.0190279970217962,0.539214413123601
42022,"tmax",0.0138928001939647,0.595246073534747
42014,"tmax",0.00970012285188306,0.683874883286197
42013,"tmax",-0.00436048145783084,0.845876076096453
42007,"tmax",0.00205908430947198,0.89580964038138
42006,"tmax",-0.0161741689487653,0.181124322719947
42005,"tmax",0.0293610858036902,0.0767321425340782
42004,"tmax",8.69934375453142e-05,0.995789470278965
39045,"tmax",0.00253459471452339,0.926787503638659
39017,"tmax",0.00362678281488768,0.889528268175166
39014,"tmax",-0.00312321969056883,0.906670609793794
38005,"tmax",0.0610225462664444,0.070287349353582
36031,"tmax",0.0318769054273109,0.277612677687046
36023,"tmax",0.0323852782688705,0.278228018807854
35015,"tmax",0.0623555203537499,0.0461786636477551
27058,"tmax",0.00800790605382015,0.754841993661779
27012,"tmax",0.0247632021432387,0.415677908194792
27011,"tmax",0.0176604139640245,0.528680089754798
27002,"tmax",-0.000397989654541971,0.986742280635236
25105,"tmax",0.0213884461019077,0.386811400106466
25075,"tmax",-0.0134183952986459,0.438399629388399
25035,"tmax",0.00553316942098201,0.728539601386662
25032,"tmax",-0.011158201046479,0.436786355118461
25029,"tmax",0.0166893052414365,0.28811548500369
25016,"tmax",-0.0107994247094179,0.387844866545075
59132,"tmax",0.0185298483921935,0.484637153685937
54901,"tmax",0.0397054755049957,0.0417280029803188
54900,"tmax",0.0484266384990587,0.068816742478493
53176,"tmax",0.0591841547305772,0.110452941356608
49172,"tmax",0.0386848415018444,0.0742566794646458
46145,"tmax",0.0406765906016035,0.154838181965871
42301,"tmax",0.0265131038002804,0.391430896241356
42061,"tmax",0.0149569858223556,0.591730138019388
60030,"tmax",-0.0210449131282822,0.590174949293148
60015,"tmax",0.0139727952541451,0.625709179538159
60014,"tmax",0.01009791041267,0.718038509257048
60007,"tmax",0.00520141265086694,0.867395156255394
59131,"tmax",0.0192967345119091,0.473475013883156
59033,"tmax",0.000766788849993809,0.966882411842984
59031,"tmax",0.0200428419470573,0.456591103456
59015,"tmax",0.0291970575396598,0.291397891255143
59012,"tmax",0.0283467049033938,0.124992688566146
59008,"tmax",0.000432817508014459,0.986949374518788
59007,"tmax",0.0144068669399496,0.593078685487703
59004,"tmax",0.0479341781774204,0.095967129296084
55014,"tmax",0.0819865605095422,0.0682909729108937
55008,"tmax",0.0498778065277566,0.239838958784692
55003,"tmax",0.0338697936576302,0.451451417524497
54019,"tmax",0.0604780947070419,0.140703724947285
53037,"tmax",0.0487643892505756,0.209068931568189
52117,"tmax",0.0272922815531837,0.317233445240638
52037,"tmax",0.0445801228645527,0.136680257187814
52031,"tmax",0.0388347446612813,0.171850543195901
52022,"tmax",0.0496293581449079,0.118401109401413
51129,"tmax",0.0226462860490155,0.321871090153736
51013,"tmax",0.0247470733015411,0.090590665479899
49067,"tmax",0.0341057688499985,0.260003710346333
49066,"tmax",0.0432576415885196,0.159634415142709
49062,"tmax",0.0323401865592375,0.331895268012478
49031,"tmax",0.0162170070746005,0.628481983070719
47013,"tmax",0.00858280198813806,0.751260321908269
47002,"tmax",0.0273911199129541,0.288583696241283
46050,"tmax",0.0574163207880225,0.0424145006822461
46049,"tmax",0.0292930990943808,0.278498826699226
46026,"tmax",0.00945258665195863,0.73139792454803
46002,"tmax",0.00808974456361976,0.765352617854112
44047,"tmax",0.012769814061594,0.622272679839257
44020,"tmax",-0.00282975867329007,0.91287369677266
42901,"tmax",0.0121665668976608,0.606153841802894
42121,"tmax",0.0234201421715428,0.475582418346619
42114,"tmax",0.00971594574846035,0.683714702098481
42108,"tmax",0.00540831273481795,0.798873475241393
77202,"tmax",0.00162683312831795,0.946954597574151
69336,"tmax",-0.0169846992920611,0.662922067708572
63314,"tmax",0.0264775171599676,0.34191518108213
60164,"tmax",-0.024426040054032,0.374577053815815
60153,"tmax",0.0168193034549339,0.65621136236444
61104,"tmax",0.0344046683713184,0.210351448260825
77002,"tmax",0.0417429583704377,0.117438413663076
72175,"tmax",0.0439125965377823,0.113953344140955
72098,"tmax",0.014476774516122,0.591765455506603
72096,"tmax",0.0405944984152795,0.0267672057097914
72095,"tmax",0.0252562158535695,0.338354513904858
72094,"tmax",0.0322491363242812,0.224708693054348
72092,"tmax",0.0305258848302999,0.251524123918213
72082,"tmax",0.0289974114629944,0.334463415282993
72075,"tmax",0.0449438560485839,0.106263339666983
72074,"tmax",0.0423107735204806,0.122326944093911
72073,"tmax",0.0306676318828875,0.263932062236509
72065,"tmax",0.0497289269602188,0.0702621182511621
72051,"tmax",0.0258902972927633,0.195039292652764
72027,"tmax",0.039889305908116,0.149139541671452
72007,"tmax",0.0498854012530055,0.0720589446391555
69047,"tmax",-0.00421206859912105,0.92054475882404
69039,"tmax",0.0259766344119341,0.562148420638029
69036,"tmax",0.0161751198836551,0.666565863880993
69032,"tmax",0.0379114233483468,0.412724719902543
69017,"tmax",-0.0727362186073232,0.00694639487845547
69012,"tmax",0.00501779937270931,0.893548147936985
69005,"tmax",0.0418376453287359,0.239231781710158
67029,"tmax",0.0353409868042922,0.42338850864255
67025,"tmax",0.0418384447306088,0.238313894064989
67006,"tmax",0.0249466674064722,0.572585444583132
66066,"tmax",0.0199791302765599,0.466424915440171
66065,"tmax",0.0488750941936781,0.0845133963575653
66059,"tmax",0.0233300798931521,0.411164682311648
66057,"tmax",0.0360369023640937,0.213035306519191
66048,"tmax",0.0500799803905002,0.0564197589253535
66041,"tmax",0.041392874949596,0.150001655426877
66016,"tmax",0.0414752275606392,0.0125749566954655
66013,"tmax",0.0716568812541471,0.0171320056781694
66012,"tmax",0.0742202067937612,0.0144447639794292
64029,"tmax",0.031491700095876,0.26131602036087
64003,"tmax",0.00760949966418373,0.722723628206555
63211,"tmax",0.0263992396036767,0.235298584350047
63021,"tmax",0.0522038003318334,0.0540858583983811
63008,"tmax",0.0325510529484604,0.160809543314387
63007,"tmax",0.00660959170414859,0.756779470551723
63006,"tmax",0.0379499816894546,0.150973592298284
63001,"tmax",0.0321131099798745,0.096403202131666
60121,"tmax",-0.00118953980666016,0.960678109614841
63313,"tmax",0.0274320127326479,0.219302633049117
72187,"tmax",0.021183356024541,0.44799971260648
92208,"tmax",0.0141724895859074,0.73901899850512
90132,"tmax",0.0319636378254918,0.195235511294512
89262,"tmax",0.0385585206639499,0.333562950365697
80220,"tmax",0.0280055259491165,0.363972062677994
80059,"tmax",0.0290349250432297,0.301917431640455
80058,"tmax",0.0154095991539873,0.611160547343108
80056,"tmax",-0.000282937093130033,0.992451265073426
80055,"tmax",0.0206757576771277,0.532447576681897
80052,"tmax",0.018876876653214,0.568019992684532
80051,"tmax",0.0318711632948667,0.346480876574839
80050,"tmax",0.0478566639462264,0.125946933738573
92092,"tmax",0.0594265999264185,0.198551650115229
92029,"tmax",0.0554905206012461,0.150372124752542
91067,"tmax",0.0439698315762916,0.188305270405417
91018,"tmax",0.0200772924701468,0.529506834983514
90047,"tmax",0.0308037788304173,0.277788680093154
89045,"tmax",0.0455856086299229,0.204478560865404
89013,"tmax",0.0354288237628196,0.359036412044804
89011,"tmax",0.00462493447894804,0.90253988943474
87021,"tmax",0.0295844098169916,0.273335524159581
87020,"tmax",0.0339387718399803,0.201129218385982
85106,"tmax",-0.0267158959767751,0.539670970365374
83079,"tmax",0.0148201483131465,0.766612928375598
83073,"tmax",0.036580341115541,0.280196377169312
83047,"tmax",0.0162793397169837,0.669559701691935
83038,"tmax",0.0250176015022454,0.527210350410208
83014,"tmax",0.015966060438145,0.617638003814286
83010,"tmax",-0.0156158125706198,0.652270392933839
81021,"tmax",0.0524858833197068,0.12522646563368
80022,"tmax",0.00642147634074574,0.77691291827033
80020,"tmax",0.01348001471046,0.682908048155776
80019,"tmax",0.0166244008367106,0.594266842446894
80016,"tmax",0.0420962066650385,0.220276132365589
80014,"tmax",0.0305365932555441,0.371681947181595
34310,"tmax",0.0263593447387592,0.372682287956901
34308,"tmax",0.00819512069594239,0.770148906868836
34306,"tmax",0.0115945827813773,0.694595727347007
34305,"tmax",0.0523240372258384,0.0861197049250623
34304,"tmax",0.0430839893844102,0.0874451594370086
34302,"tmax",0.0459709126399123,0.158004751185266
34301,"tmax",0.0432658998312556,0.160843615835341
2072,"tmax",0.0446425815569521,0.11719648219875
2001,"tmax",0.0343971273373332,0.216146932392422
2073,"tmax",0.0352132490557483,0.189099130266503
2009,"tmax",0.0358216480807069,0.219248815420202
2201,"tmax",0.0339358376610197,0.237925251158312
2046,"tmax",0.0125742944613217,0.658462815349029
2004,"tmax",0.0253747832061882,0.372148886974267
2008,"tmax",0.0408535783628227,0.175538997462521
2105,"tmax",0.0190759554936338,0.512528450969722
2207,"tmax",0.0340781656435259,0.256407798877175
2016,"tmax",0.0243477425653057,0.369914075187063
2062,"tmax",0.0355235615010497,0.254366731634174
2015,"tmax",0.0212407437126668,0.467615245057071
2111,"tmax",0.0228395973214079,0.461335510742175
2017,"tmax",0.0260569637940749,0.356888968110646
2019,"tmax",0.0382965568046429,0.162785058530884
2056,"tmax",0.0247523750934562,0.40668406087574
2010,"tmax",0.044452708870538,0.159024732765041
2047,"tmax",0.0254537816740504,0.356627777898463
2043,"tmax",0.02035293406866,0.470439911108388
2028,"tmax",0.0225571471189837,0.483379437038749
2049,"tmax",0.0173781998071911,0.513695488236809
2023,"tmax",0.00870826461611382,0.756235972243277
2048,"tmax",0.0225546876152791,0.396418464294798
2025,"tmax",0.0301573604891148,0.30997824085203
2051,"tmax",0.0226389530696454,0.473313613996372
2027,"tmax",0.0240002778248913,0.454351979997928
2022,"tmax",0.0174208447683953,0.555685936203632
2053,"tmax",0.00421253308803302,0.826070086870485
2055,"tmax",0.0403870614592013,0.215956124427483
2039,"tmax",0.031668602581067,0.233815466585615
2034,"tmax",0.0271504260723396,0.371482733937492
2030,"tmax",0.0343105780161339,0.305983134068559
2038,"tmax",0.0219003280248394,0.434881884590992
2052,"tmax",0.0296436724344883,0.246674012188121
2031,"tmax",0.0350957943027854,0.277970590095145
2054,"tmax",0.0442306751733276,0.152962311984171
2035,"tmax",0.0284377309399784,0.298752976942792
2069,"tmax",0.0241665719513199,0.288815242888635
2142,"tmax",0.0135121915467379,0.579696274653494
2070,"tmax",-0.000915428486182082,0.969179737197892
2140,"tmax",0.0194348310812924,0.327137024876936
6103,"tmax",0.01712234917303,0.651323089631115
6055,"tmax",0.00864588709122208,0.814650217700325
6003,"tmax",0.0246159194881079,0.519628810410509
6106,"tmax",0.013179301651272,0.723257967192271
6011,"tmax",0.0067502185538576,0.840735264237343
6010,"tmax",0.0223311577551545,0.51850505966948
6061,"tmax",0.0126796788345136,0.693319415756461
6009,"tmax",-0.0301437519886888,0.400550459345031
6107,"tmax",0.0133926422262094,0.693751964007425
6060,"tmax",0.0274794913735584,0.41661583878619
6108,"tmax",-0.0036031734977362,0.915728265156264
6056,"tmax",-0.0256198138049514,0.411542761493411
6012,"tmax",-0.0179691839909212,0.552823278446571
6115,"tmax",-6.84282013174213e-06,0.999853846430737
6013,"tmax",-0.00316742195415431,0.917359924302258
6014,"tmax",0.00302592093905697,0.901310410435264
6116,"tmax",-0.0131119911487283,0.694222881384516
6067,"tmax",0.0147369218936777,0.650436387670422
6063,"tmax",0.00612334091968994,0.83648550088324
6073,"tmax",-0.0204887426371901,0.550478958798437
6020,"tmax",-0.00914214144405188,0.729135799844279
6123,"tmax",-0.0318829257304838,0.362879321843984
6122,"tmax",-0.0161169268339832,0.631153911759795
6018,"tmax",0.00100106848767639,0.971395350119695
6072,"tmax",0.00709299874917067,0.796349233569371
6127,"tmax",-0.0212482080327921,0.410662098640568
6025,"tmax",0.00824300697159906,0.779649997068429
6029,"tmax",-0.00923928392850439,0.707185811911633
6080,"tmax",-0.017716414558981,0.483243299227438
6133,"tmax",0.0343874807786021,0.150553531917017
6900,"tmax",-0.00548063497112489,0.814765906939434
6033,"tmax",-0.00504846112027391,0.830683080807338
6901,"tmax",0.00523259027298843,0.834171907998504
7025,"tmax",0.00609721149542445,0.805535914052109
7028,"tmax",0.01958140807274,0.557881266064506
7026,"tmax",-0.0265572840535741,0.384447591148259
7019,"tmax",-0.00012177071204598,0.996461926341702
7902,"tmax",0.035663444323419,0.290978045029401
7900,"tmax",0.0383356997407509,0.0484826119358325
7117,"tmax",0.0189236706073455,0.458028798131545
7016,"tmax",0.0213039482964417,0.434841805539216
7021,"tmax",0.0234468427478744,0.470131222619987
7020,"tmax",0.025740660418813,0.437893303729427
7022,"tmax",0.0465566772920223,0.17599076337454
7024,"tmax",0.0418934185688305,0.226237656552479
7018,"tmax",0.0245764582751808,0.374918141052037
7901,"tmax",0.0379024576325699,0.284471778669239
7008,"tmax",0.0205628145232787,0.436927487209339
7014,"tmax",0.00378827347005905,0.908246729835615
7111,"tmax",0.0150663749638931,0.637558142948668
7012,"tmax",0.0238349335214006,0.444081498550094
7013,"tmax",0.0186589108784996,0.565930209840486
7103,"tmax",-0.0120327984981051,0.691478345766376
7010,"tmax",-0.00826601853471652,0.753932464362251
7007,"tmax",0.0250710400184779,0.492673816834963
7006,"tmax",0.0370248737579741,0.276960518596297
7004,"tmax",0.0247074976072197,0.383803611862919
7005,"tmax",0.0372304890150236,0.268518840364596
7001,"tmax",0.0196689482335444,0.460795671220205
7002,"tmax",0.000298671922483923,0.989927496073149
14007,"tmax",0.066881885391627,0.147302445584557
14009,"tmax",0.0460100592099703,0.318590963278928
14011,"tmax",0.0563460207519744,0.0985930746382269
14012,"tmax",0.051601772899301,0.188941712779778
14016,"tmax",-0.0196163211928472,0.622311699061211
14025,"tmax",0.0160126205873214,0.673851049269288
14026,"tmax",0.0737070968823546,0.0412947734520761
14033,"tmax",0.0168169813694096,0.651831328293083
14034,"tmax",0.0487643549149284,0.228789283810321
14041,"tmax",0.00234160300260467,0.939482250381156
14043,"tmax",-0.00469615669041008,0.869747513695898
14044,"tmax",0.0112750055957383,0.690673225511366
14047,"tmax",-0.0142363157250104,0.744589766366246
14048,"tmax",-0.0015401596994803,0.958277119565986
14049,"tmax",-0.0322712367522416,0.290078352214312
14050,"tmax",-0.00931980616007087,0.755547650067125
14052,"tmax",-0.00202406117039912,0.958175994671735
14055,"tmax",0.05540522261933,0.157074597448879
14057,"tmax",-0.0291260718958454,0.421804836274758
14063,"tmax",0.0533272933054295,0.208511097659954
14064,"tmax",0.0234198969886418,0.519099045806753
14070,"tmax",-0.00203032100302593,0.943465160456143
14073,"tmax",0.0315948326838996,0.484763598439087
14089,"tmax",-0.00426657337541798,0.893241175393505
14093,"tmax",-0.00129654333030128,0.963485934214902
14095,"tmax",0.0561781300103154,0.213646388106798
